amt,lat,long,city_pop,merch_lat,merch_long,age,trans_hour,trans_day,trans_month,trans_dayofweek,merchant,category,gender,street,city,state,zip,job,is_fraud
108.001686,44.598495,-121.01351,660.95447,43.995808,-121.20765,47.0,9.0,5.0,8.0,6.0,"fraud_Harris, Gusikowski and Heaney",food_dining,M,529 Joshua Knoll Apt. 511,Newhall,OR,36853,Ceramics designer,1
82.18982,34.26068,-107.97587,605.07135,33.97397,-107.482925,44.0,1.0,12.0,3.0,2.0,fraud_Haley Group,gas_transport,F,5364 William Harbor,North Prairie,NV,79252,Trade mark attorney,1
106.25176,34.482388,-81.80641,1230.7296,34.42049,-82.45776,31.0,1.0,7.0,11.0,6.0,fraud_McGlynn-Jaskolski,entertainment,F,6033 Young Track Suite 804,Basye,SC,7005,"Administrator, local government",1
100.58795,41.034126,-82.31712,6962.0205,41.42692,-81.8088,62.0,1.0,9.0,5.0,6.0,fraud_Beer-Jast,travel,M,66035 Benjamin Villages,Ronceverte,RI,50312,Hydrologist,1
104.869995,43.962605,-76.449,6168.618,42.2792,-83.05059,28.0,22.0,29.0,2.0,0.0,fraud_Fadel Inc,home,F,715 Joy Prairie,Kings Bay,VA,24340,Race relations officer,1
98.474014,45.254993,-88.89355,1031.0968,44.877674,-89.05649,62.0,2.0,7.0,6.0,6.0,"fraud_Reinger, Weissnat and Strosin",personal_care,F,13128 Hall Station Suite 588,Pelham,MI,32442,Company secretary,1
105.303215,41.360874,-72.651344,525.348,41.67327,-71.60147,29.0,16.0,5.0,9.0,4.0,fraud_Kiehn-Emmerich,home,M,61107 Edwards Dam Apt. 463,Kittery Point,MA,23106,Transport planner,1
82.151665,35.908623,-93.24822,8606.035,36.893974,-92.520226,43.0,3.0,23.0,12.0,0.0,"fraud_Mueller, Gerhold and Mueller",entertainment,M,212 Mary Stream,Manderson,AR,62896,"Civil engineer, contracting",1
96.44146,34.7997,-80.9302,19770.059,34.862064,-80.36775,60.0,14.0,10.0,9.0,1.0,fraud_Stark-Koss,grocery_net,M,920 Patrick Light,Bristol,SC,97383,"Engineer, land",1
79.989075,38.769955,-85.353874,1383.1909,38.614815,-84.85173,36.0,19.0,29.0,4.0,2.0,"fraud_Durgan, Gislason and Spencer",grocery_net,F,00315 Ashley Valleys,Brinson,IN,32935,Acupuncturist,1
89.02353,37.101475,-78.060974,3402.4097,36.893867,-77.79806,72.0,22.0,6.0,4.0,1.0,"fraud_Greenholt, O'Hara and Balistreri",food_dining,M,094 Owens Underpass,Pomona,VA,31003,Waste management officer,1
97.26519,42.22225,-72.69386,1311.3309,42.366005,-72.37081,51.0,9.0,5.0,7.0,6.0,fraud_Kemmer-Reinger,shopping_net,M,246 Stewart Green Suite 149,Cecilton,MA,10162,Tax inspector,1
79.16138,40.679684,-70.90617,4060.153,40.348213,-70.66642,61.0,22.0,13.0,11.0,4.0,fraud_Kozey-McDermott,misc_net,F,0638 Fred Ramp Suite 086,Pearlington,CT,70447,Equities trader,1
102.06303,43.002537,-71.39507,865.8933,42.84221,-71.56789,42.0,0.0,3.0,7.0,4.0,fraud_Osinski Inc,grocery_pos,M,8011 Chapman Tunnel Apt. 568,Falls City,NH,7747,"Engineer, communications",1
81.97648,39.758545,-127.98943,117.30475,40.047047,-127.296326,35.0,22.0,10.0,6.0,0.0,fraud_Skiles LLC,home,F,5560 Arnold Port Suite 880,Summerfield,HI,4555,"Sales professional, IT",1
104.356125,33.9589,-112.16753,417.87015,33.950344,-113.082504,60.0,23.0,24.0,12.0,1.0,fraud_Weimann-Lockman,home,M,5783 Evan Roads Apt. 465,Fiddletown,AZ,25049,Immigration officer,1
108.94416,33.99991,-80.66994,30963.309,33.64134,-81.04107,73.0,23.0,25.0,2.0,0.0,"fraud_Little, Gutmann and Lynch",food_dining,M,9572 Austin Forge Suite 612,Chester,SC,26292,"Therapist, occupational",1
92.242615,36.74558,-88.26083,1871.0262,36.62082,-88.68915,57.0,23.0,17.0,3.0,1.0,"fraud_Terry, Johns and Bins",shopping_net,F,5278 Sarah Station Apt. 009,West Monroe,TN,57426,Fisheries officer,1
81.3875,43.85173,-108.59339,3953.272,44.128906,-108.389046,68.0,6.0,13.0,4.0,2.0,fraud_Watsica LLC,misc_pos,F,65417 Walsh Radial Suite 691,Corriganville,AK,40202,Television/film/video producer,1
98.85058,41.229683,-73.2052,517.166,41.457935,-72.73463,23.0,2.0,6.0,4.0,1.0,fraud_Dicki Ltd,personal_care,M,02110 Lucas Freeway Suite 517,Irvington,CT,87313,Special educational needs teacher,1
98.10713,38.794785,-77.16356,36205.504,38.960464,-77.0537,69.0,23.0,19.0,6.0,4.0,fraud_Abbott-Steuber,kids_pets,M,23220 Eaton Harbors,Miamisburg,MD,29032,Copy,1
98.838394,38.478874,-77.41757,577.7501,38.937843,-76.69295,38.0,22.0,8.0,5.0,4.0,"fraud_Bahringer, Schoen and Corkery",grocery_net,M,32343 Saunders Course,Mount Saint Joseph,VA,15923,Visual merchandiser,1
103.72892,41.52295,-71.85203,7828.9663,41.363464,-72.38087,59.0,22.0,28.0,2.0,3.0,"fraud_Metz, Russel and Metz",shopping_net,F,86542 Jessica Fords Apt. 706,Saint Bonaventure,CT,15834,Dancer,1
86.42463,44.976505,-73.31137,6701.239,44.675316,-72.733116,53.0,23.0,11.0,5.0,5.0,fraud_Tromp Group,shopping_net,M,35822 Clayton Street Apt. 679,Tupper Lake,VT,89109,Management consultant,1
90.13018,36.30198,-106.23021,15802.307,35.637005,-105.70773,60.0,20.0,5.0,3.0,2.0,fraud_Pollich LLC,shopping_pos,F,194 Goodman Fall Apt. 569,Hinckley,NM,54980,Chief of Staff,1
95.60021,44.481304,-108.88266,773.9745,44.191372,-109.11682,46.0,22.0,27.0,5.0,0.0,fraud_Koss and Sons,personal_care,F,3653 Ryan Crossroad,Dadeville,MT,44412,Estate manager/land agent,1
80.15337,43.996838,-73.066605,7241.82,43.645844,-73.158455,63.0,23.0,20.0,2.0,6.0,"fraud_Kutch, Steuber and Gerhold",personal_care,F,47152 Clayton Burg,Howells,VT,46346,Petroleum engineer,1
98.94333,33.645023,-109.89943,1331.7397,33.158253,-110.30611,54.0,18.0,17.0,12.0,3.0,"fraud_Stokes, Christiansen and Sipes",grocery_net,F,445 Jerry Lights Apt. 081,Karnack,AZ,52576,"Restaurant manager, fast food",1
96.990204,41.351337,-73.47224,54462.332,41.185516,-72.8781,74.0,23.0,2.0,3.0,6.0,fraud_Brown Inc,misc_pos,F,194 Goodman Fall Apt. 569,Lane,NY,29180,"Therapist, horticultural",1
86.19378,38.739304,-77.845726,3800.4119,39.111923,-77.792595,94.0,21.0,20.0,10.0,6.0,fraud_Corwin-Gorczany,shopping_pos,F,3437 Ross Flat Apt. 592,Big Indian,DE,36541,Higher education careers adviser,1
92.57663,32.88873,-88.38444,22747.625,32.73613,-88.12066,72.0,22.0,20.0,11.0,2.0,"fraud_Reichel, Bradtke and Blanda",shopping_net,F,95488 Cabrera Well,Tower Hill,MS,12419,Learning disability nurse,1
99.05286,44.63497,-94.62805,804.5463,44.195168,-95.472046,60.0,23.0,24.0,8.0,0.0,"fraud_Hahn, Douglas and Schowalter",misc_pos,F,428 Morgan River,Goreville,MN,76443,"Radiographer, therapeutic",1
96.54406,39.813282,-74.41511,114196.016,39.406204,-76.33895,73.0,2.0,29.0,4.0,3.0,"fraud_Wintheiser, Dietrich and Schimmel",kids_pets,F,83555 Melinda Spurs,Mooresville,NJ,22124,"Engineer, communications",1
82.535286,39.4225,-98.70985,14983.675,39.336765,-99.59059,63.0,15.0,7.0,5.0,1.0,fraud_Botsford and Sons,misc_net,F,44613 James Turnpike,Humboldt,KS,3816,General practice doctor,1
96.09133,38.44968,-76.41622,2088.8567,38.29147,-75.74292,52.0,23.0,7.0,10.0,3.0,fraud_Bradtke PLC,personal_care,F,5449 Brandi Heights Apt. 111,Rocky Mount,DE,92882,General practice doctor,1
81.46913,43.039165,-93.94033,3460.9082,43.233047,-93.13684,60.0,18.0,4.0,6.0,4.0,fraud_Klein Group,gas_transport,M,27823 Andrew Underpass Suite 948,Kirtland,IA,78208,TEFL teacher,1
80.79623,40.21327,-108.6188,1967529.1,40.211414,-109.32377,79.0,1.0,14.0,2.0,4.0,fraud_Stoltenberg-Beatty,grocery_net,F,622 Robin Run Suite 764,Indianapolis,UT,45638,Research scientist (life sciences),1
88.73351,41.93909,-93.667305,6218.525,41.993862,-91.98228,53.0,22.0,12.0,7.0,4.0,"fraud_Heller, Gutmann and Zieme",grocery_pos,M,70858 Jasmine Meadows Apt. 135,Leo,IA,76857,"Buyer, retail",1
98.22691,42.43626,-93.788895,1457.6754,42.41101,-94.02862,34.0,1.0,5.0,9.0,6.0,fraud_Rau and Sons,personal_care,M,40178 Lisa Mission,Phenix City,WI,56548,Tour manager,1
89.85982,41.161545,-72.93346,32741.59,41.129875,-72.58362,63.0,23.0,10.0,5.0,5.0,"fraud_Adams, Kovacek and Kuhlman",entertainment,F,330 Montoya Ramp,Johns Island,CT,40820,Community education officer,1
77.2461,43.714016,-72.208824,582.5358,43.31642,-71.72709,28.0,23.0,9.0,11.0,2.0,fraud_Bernhard Inc,grocery_pos,M,56812 Francis Courts,Greendale,NH,28659,Race relations officer,1
90.37041,40.560524,-80.581314,37025.465,40.246597,-79.64093,27.0,15.0,7.0,11.0,3.0,fraud_Lesch Ltd,shopping_net,F,725 Jo Trace Apt. 102,Las Vegas,RI,48034,"Pharmacist, community",1
108.97966,27.68012,-81.58618,81760.875,27.40541,-81.69047,35.0,0.0,27.0,11.0,4.0,fraud_McKenzie-Huels,grocery_pos,F,542 Howe Mission Apt. 092,Stittville,FL,7764,Electrical engineer,1
102.63142,38.415886,-92.85234,665.3251,37.862354,-93.536064,52.0,15.0,20.0,3.0,2.0,fraud_Kutch and Sons,entertainment,F,8929 Phillips Corners Suite 259,Port Costa,MO,97910,Soil scientist,1
99.024185,47.155914,-121.03481,153.68803,46.449326,-120.48101,76.0,22.0,5.0,5.0,2.0,"fraud_Nienow, Ankunding and Collier",travel,F,62931 Ralph Court,Huslia,OR,94971,Data scientist,1
79.68283,44.236443,-90.599785,1274.3333,44.066254,-90.61879,37.0,22.0,29.0,1.0,3.0,fraud_Parisian and Sons,health_fitness,F,8973 Mark Drive,Arcadia,WI,95688,Analytical chemist,1
99.1925,35.922592,-86.614586,379.37018,35.702675,-85.940956,57.0,0.0,27.0,10.0,5.0,fraud_Lind-Buckridge,grocery_net,F,542 Steve Curve Suite 011,Central,KY,16037,Community development worker,1
88.04879,39.27151,-78.28194,4172.1035,38.79483,-78.2157,58.0,2.0,24.0,8.0,5.0,"fraud_Bernier, Volkman and Hoeger",food_dining,F,292 Cassidy Oval,Bolivar,DE,88256,Biomedical engineer,1
107.68286,38.896862,-90.64531,265.865,38.55887,-90.61334,61.0,23.0,11.0,9.0,2.0,"fraud_Johnson, Runolfsdottir and Mayer",food_dining,F,495 Fisher Throughway,Tryon,IL,73669,Charity fundraiser,1
81.06825,42.91539,-88.76406,8904.202,42.981716,-89.34892,64.0,23.0,16.0,10.0,3.0,fraud_Upton PLC,misc_pos,F,7377 Walton Extensions Apt. 979,Grifton,WI,30426,Careers adviser,1
97.676796,41.714794,-74.51779,6456.767,41.362827,-74.49531,58.0,22.0,20.0,5.0,0.0,fraud_Heller-Abshire,grocery_pos,M,12444 Jacob Pines,Greenport,NY,31605,Petroleum engineer,1
78.577614,45.498898,-118.9259,26006.508,45.632,-119.18874,59.0,23.0,3.0,9.0,6.0,fraud_Heaney-Marquardt,misc_net,M,7683 Natasha Way Apt. 945,Gretna,OR,98105,Dance movement psychotherapist,1
97.33376,42.01934,-81.288185,11607.892,41.852028,-81.82512,43.0,2.0,6.0,2.0,4.0,fraud_Stark-Koss,health_fitness,M,0371 Aimee Neck Suite 856,Manistique,RI,42049,Media planner,1
96.16743,31.247326,-107.962585,31552.682,31.423828,-108.77947,58.0,23.0,3.0,8.0,5.0,fraud_Kutch-Hegmann,health_fitness,F,31701 Tucker Square Suite 893,Avoca,AZ,29809,"Designer, exhibition/display",1
95.98727,46.608276,-112.88861,14605.821,46.3068,-114.04906,76.0,22.0,2.0,5.0,3.0,fraud_Kozey-Kuhlman,personal_care,F,88325 Brandon Greens Apt. 477,Baton Rouge,MT,18917,Biomedical engineer,1
97.023056,35.827766,-96.49282,91766.84,35.801643,-95.63315,67.0,22.0,29.0,12.0,0.0,fraud_Jewess LLC,misc_net,F,28311 Dennis Trace,Winslow,OK,97492,Soil scientist,1
89.06002,49.378395,-115.21448,3619.8591,49.64837,-115.713844,65.0,15.0,30.0,11.0,5.0,fraud_Thiel-Thiel,food_dining,F,561 Little Plain Apt. 738,Ashford,ID,31632,Broadcast journalist,1
96.42603,46.364437,-102.03148,22156.174,46.04978,-102.348755,79.0,18.0,6.0,7.0,1.0,"fraud_O'Connell, Botsford and Hand",kids_pets,F,70858 Jasmine Meadows Apt. 135,Aurora,ND,12037,Chief Operating Officer,1
107.19985,43.365185,-107.35463,1855.7478,42.74149,-108.253204,42.0,21.0,7.0,4.0,0.0,fraud_Sporer-Keebler,shopping_pos,F,537 Rice Square Suite 040,Burlington,WY,53924,Sub,1
98.18788,35.440815,-81.174904,26448.812,35.511116,-80.65774,58.0,21.0,25.0,2.0,0.0,fraud_Gleason and Sons,personal_care,M,49120 Regina Island Apt. 170,Ridgeland,SC,62661,Administrator,1
78.19113,38.657364,-76.74467,1689.3132,38.382988,-77.31686,42.0,1.0,5.0,2.0,2.0,fraud_Ruecker-Mayert,grocery_pos,M,01479 Murray Circle,Nelson,DE,31630,Herpetologist,1
108.039474,36.933098,-99.188095,2364.1238,36.65476,-98.2596,30.0,22.0,9.0,8.0,5.0,fraud_Graham and Sons,food_dining,F,702 Tabitha Drive,Harrington Park,WA,82501,"Therapist, drama",1
82.66624,34.773907,-80.16475,19529.23,34.518314,-78.96957,64.0,23.0,6.0,3.0,3.0,fraud_Thiel Ltd,personal_care,F,209 Austin Stream Apt. 231,Greendale,NC,96103,"Therapist, art",1
85.05385,38.264954,-94.72455,251874.53,38.16885,-95.60974,61.0,23.0,29.0,10.0,2.0,"fraud_Schaefer, McGlynn and Bosco",home,M,23656 Harris Gardens Suite 698,Omaha,KS,33040,Fisheries officer,1
106.83276,38.65032,-89.450874,4708.066,38.932808,-89.20172,76.0,9.0,23.0,10.0,4.0,fraud_Frami Group,food_dining,F,121 Solis Summit Apt. 934,Rochester,IL,29127,Media buyer,1
96.75951,40.163048,-97.27885,14095.723,40.046715,-96.97405,82.0,22.0,8.0,4.0,0.0,fraud_Labadie LLC,grocery_pos,F,83719 Wilson Shore,Princeton,NE,4286,Energy manager,1
78.840096,38.689533,-97.74502,1520.1725,38.32941,-97.87442,62.0,22.0,7.0,4.0,0.0,"fraud_Larkin, Stracke and Greenfelder",personal_care,M,7854 Stephanie Island Suite 788,Jaffrey,KS,48054,Art gallery manager,1
80.7133,38.06429,-132.00461,33990.008,38.344868,-132.34506,43.0,22.0,19.0,12.0,2.0,fraud_Kris-Weimann,health_fitness,F,126 Underwood Drive,Ozawkie,HI,24970,Herbalist,1
92.45039,31.971054,-82.66559,2188.0808,31.899525,-82.00703,34.0,7.0,29.0,3.0,6.0,fraud_Schmitt Ltd,shopping_pos,F,526 Stacy Walks,Williamsburg,GA,20017,Financial adviser,1
81.1502,46.001884,-110.949135,184.35101,46.406086,-110.111,40.0,22.0,3.0,5.0,3.0,fraud_Fadel Inc,misc_pos,M,4739 Martin Common,Dadeville,MT,16878,"Lecturer, higher education",1
78.40633,26.616322,-83.135735,405743.84,26.864523,-83.092354,45.0,6.0,2.0,5.0,5.0,"fraud_Ferry, Lynch and Kautzer",entertainment,F,8829 Steele Station,Preston,FL,32784,Geophysicist/field seismologist,1
88.343445,45.127136,-98.46794,38119.87,44.655903,-98.61054,45.0,14.0,26.0,7.0,6.0,"fraud_Christiansen, Goyette and Schamberger",food_dining,M,1976 Tyler Underpass,Las Vegas,ND,46366,Educational psychologist,1
86.12225,40.567387,-86.240875,3000.351,40.242844,-86.4975,47.0,8.0,29.0,8.0,4.0,fraud_Langworth LLC,grocery_pos,M,731 Watson Spring,Kirtland Afb,IN,68859,Water engineer,1
82.96282,40.766857,-72.80433,3418.586,40.949123,-71.62643,66.0,3.0,10.0,3.0,4.0,fraud_Predovic Inc,grocery_pos,F,789 Herring Manors,Moulton,CT,76008,Marketing executive,1
89.93138,39.446377,-103.649216,609.3566,39.5547,-103.17803,48.0,22.0,17.0,6.0,3.0,fraud_Schmitt Ltd,shopping_net,M,9670 Monroe Junctions,Mount Saint Joseph,CO,8323,Public relations account executive,1
100.72368,41.61521,-104.30869,52579.57,41.40578,-104.65045,18.0,1.0,21.0,9.0,4.0,"fraud_Rodriguez, Yost and Jenkins",gas_transport,M,5155 Mary Common Apt. 927,De Lancey,WY,24236,Seismic interpreter,1
88.71606,40.104465,-88.27458,1628.0952,40.10192,-88.514244,58.0,23.0,24.0,5.0,2.0,"fraud_Hermiston, Pacocha and Smith",food_dining,M,86882 Desiree Camp Suite 047,Sturgis,IL,72042,"Geologist, engineering",1
81.250114,50.3848,-121.63895,102.61457,50.139767,-122.97672,32.0,3.0,17.0,4.0,6.0,fraud_Baumbach Ltd,kids_pets,M,230 Ryan Tunnel Apt. 025,Mc Nabb,AK,28119,Barrister,1
89.8447,37.92644,-78.2571,3210.6807,38.11892,-78.41204,34.0,7.0,4.0,6.0,3.0,"fraud_Casper, Hand and Zulauf",shopping_pos,F,08056 Alvarado Club Suite 699,Newberg,VA,98238,Insurance underwriter,1
100.2628,38.287518,-78.895065,23143.643,38.335888,-79.54126,67.0,1.0,23.0,5.0,6.0,"fraud_Romaguera, Cruickshank and Greenholt",misc_pos,F,03030 White Lakes,El Paso,VA,47838,Structural engineer,1
80.16227,35.734364,-81.18719,2180.4438,35.619392,-81.46499,55.0,22.0,27.0,7.0,5.0,"fraud_Willms, Kris and Bergnaum",kids_pets,M,2918 David Spurs,Lolita,DC,75490,"Engineer, civil (contracting)",1
106.558846,36.61915,-81.854,95706.445,36.600533,-81.546684,75.0,23.0,13.0,9.0,4.0,fraud_Donnelly PLC,food_dining,F,7065 Whitney Mountains,Houston,WV,99746,Hotel manager,1
106.560234,41.309322,-81.84301,333947.9,41.178066,-82.22986,40.0,23.0,19.0,7.0,6.0,"fraud_Medhurst, Cartwright and Ebert",food_dining,M,384 Newman Forks Apt. 370,Sacramento,OH,48850,"Designer, multimedia",1
105.87857,43.181076,-72.05439,5719.5225,42.657875,-72.148544,100.0,2.0,5.0,11.0,4.0,fraud_Sporer Inc,grocery_pos,F,2989 Murray Inlet,Morven,NH,42731,Clothing/textile technologist,1
81.68046,40.261616,-79.961845,2356.0718,40.412304,-80.124245,62.0,16.0,12.0,2.0,1.0,"fraud_Denesik, Powlowski and Pouros",travel,M,411 Laurie Fords,Chatham,WV,13647,Claims inspector/assessor,1
81.70396,43.354065,-71.49054,2984.08,42.995266,-71.75829,46.0,1.0,25.0,1.0,5.0,fraud_Wisozk and Sons,health_fitness,F,32343 Saunders Course,Lanark Village,NH,58259,Arboriculturist,1
98.83525,42.271576,-75.00993,3092.5603,41.844822,-75.74954,49.0,19.0,29.0,1.0,6.0,fraud_Weimann-Lockman,gas_transport,M,561 Perry Cove,Bonita Springs,NY,13755,Hydrogeologist,1
96.6307,37.11934,-81.68306,8282.653,37.202965,-81.97618,61.0,23.0,22.0,2.0,6.0,fraud_Volkman Ltd,health_fitness,F,3539 Mckenzie Stream,Cokeburg,DC,14479,Biomedical scientist,1
96.92957,39.322304,-110.96516,3949.5063,39.585793,-110.851974,66.0,3.0,23.0,9.0,2.0,fraud_Stiedemann Inc,shopping_net,F,782 Lee Crossing Apt. 209,Bowdoin,UT,48088,Insurance claims handler,1
92.3302,38.105877,-92.475136,3614.2383,38.15693,-91.619934,64.0,2.0,29.0,9.0,1.0,"fraud_Douglas, Schneider and Turner",shopping_pos,M,44613 James Turnpike,Amsterdam,MO,35581,"Buyer, industrial",1
97.23844,42.551502,-92.79259,2654.5703,42.726807,-92.07968,71.0,22.0,10.0,10.0,3.0,fraud_Brekke and Sons,grocery_net,M,1025 Robin Square,Meadville,IA,82227,Careers information officer,1
81.25851,40.190617,-76.25492,2132.651,39.943756,-75.40018,68.0,22.0,20.0,5.0,0.0,fraud_Kuhic LLC,grocery_net,M,25713 Hamilton Grove Apt. 903,Wartburg,MD,83869,Corporate investment banker,1
101.30346,39.12216,-77.5268,57151.47,39.12164,-76.90187,47.0,0.0,8.0,11.0,5.0,fraud_Barton LLC,home,F,83555 Melinda Spurs,Jay,VA,11964,"Nurse, children's",1
83.79649,39.4533,-76.73977,48970.887,39.424976,-76.388405,41.0,0.0,16.0,5.0,6.0,fraud_Dicki Ltd,misc_net,F,144 Evans Islands Apt. 683,Riverton,MD,76248,Chief Executive Officer,1
94.743126,35.530357,-77.92104,14266.61,35.49273,-78.20212,53.0,22.0,30.0,4.0,1.0,"fraud_Kovacek, Dibbert and Ondricka",personal_care,M,4720 Anna Ways,Rule,NC,53045,Secretary/administrator,1
81.48196,33.77173,-102.95305,53445.348,34.447403,-105.70258,45.0,3.0,7.0,9.0,1.0,fraud_Graham and Sons,misc_pos,F,1025 Robin Square,Schaumburg,TX,46723,Theatre director,1
87.93201,44.48637,-72.835594,369.26303,44.02863,-73.13816,56.0,1.0,25.0,4.0,5.0,fraud_Kris-Weimann,food_dining,M,13108 Jennifer Passage,Ringwood,NH,87533,Sub,1
88.586395,40.156532,-78.595184,35429.742,39.515003,-76.86765,50.0,11.0,15.0,5.0,2.0,fraud_Barton LLC,grocery_pos,M,32745 Silva Springs Suite 040,Heiskell,DE,29455,Nutritional therapist,1
86.01003,34.92777,-81.31022,7959.6997,34.98663,-81.02847,89.0,22.0,28.0,9.0,6.0,fraud_Berge-Ullrich,grocery_pos,F,3305 Angel Grove Apt. 465,Madisonville,SC,39769,Stage manager,1
92.45084,46.270535,-99.333595,16806.266,45.975292,-99.38949,52.0,23.0,25.0,4.0,5.0,"fraud_Becker, Harris and Harvey",shopping_net,F,7854 Stephanie Island Suite 788,Guthrie,ND,15834,IT trainer,1
96.20455,32.833447,-110.33674,29247.334,32.899982,-110.7165,53.0,3.0,23.0,5.0,3.0,"fraud_Feil, Hilpert and Koss",personal_care,F,63991 Destiny Rue Apt. 651,Cowlesville,AZ,75210,Research scientist (physical sciences),1
103.158585,35.857513,-86.77298,95891.73,35.638092,-87.33261,40.0,1.0,20.0,3.0,2.0,fraud_Predovic Inc,shopping_net,M,5812 Ramos Oval Suite 598,Chester,TN,57374,Dancer,1
80.27354,46.300323,-108.49451,1974.2212,46.21113,-107.754944,60.0,22.0,21.0,3.0,3.0,"fraud_Roob, Conn and Tremblay",kids_pets,M,956 Sanchez Highway,Coulee Dam,WY,49895,Orthoptist,1
80.76008,35.76324,-79.78936,322.3054,36.03156,-78.691185,59.0,4.0,6.0,7.0,5.0,"fraud_Roberts, Ryan and Smith",health_fitness,M,624 Hale Springs Apt. 572,Jones,NC,45879,Hospital doctor,1
89.91941,28.064863,-81.93279,2351085.8,27.443298,-82.053505,60.0,2.0,26.0,4.0,5.0,fraud_Kirlin and Sons,shopping_pos,M,28925 Powell Mountains Apt. 762,Aurora,FL,88355,"Designer, exhibition/display",1
78.87566,38.67936,-90.36279,4030.4746,38.332134,-90.52679,29.0,23.0,3.0,8.0,5.0,fraud_Waelchi-Wolf,entertainment,M,686 Linda Rest,Lonsdale,IL,15056,Visual merchandiser,1
98.598076,38.433388,-76.719025,68603.94,38.579678,-77.0282,43.0,14.0,21.0,2.0,3.0,fraud_Vandervort-Funk,travel,F,9554 Flores Drive,Belgrade,MD,48214,Energy manager,1
97.029785,40.80953,-82.29701,14903.592,40.466152,-82.745926,37.0,1.0,22.0,11.0,5.0,fraud_Vandervort-Funk,misc_net,M,010 Salazar Walk,Crouse,OH,78248,Science writer,1
107.11202,42.35197,-73.6711,85.54122,42.107048,-73.79012,57.0,2.0,21.0,6.0,6.0,fraud_Friesen-Stamm,food_dining,F,2123 Jonathan Falls Suite 753,Port Costa,CT,35049,Pensions consultant,1
98.81221,39.3302,-89.05745,6130.17,39.590385,-89.73711,54.0,22.0,24.0,5.0,6.0,fraud_Hickle Group,shopping_net,F,68276 Matthew Springs,Kings Bay,IL,28530,Optometrist,1
107.233444,36.322178,-85.38519,595.13727,36.53344,-84.880875,80.0,22.0,26.0,9.0,3.0,"fraud_Hagenes, Kohler and Hoppe",shopping_net,M,210 Dean Causeway Suite 130,Harrodsburg,TN,22824,"Nurse, mental health",1
78.37399,46.014076,-114.04571,1147.4126,46.002472,-113.07814,52.0,20.0,16.0,12.0,3.0,"fraud_Feil, Hilpert and Koss",entertainment,F,433 Blake Roads Suite 967,Whigham,MT,14733,"Engineer, site",1
78.99737,43.687027,-92.7028,1285.8954,43.683643,-92.80622,31.0,8.0,30.0,7.0,1.0,fraud_Kihn-Schuster,shopping_pos,M,26544 Andrea Glen,Hedley,WI,99116,Artist,1
91.61834,38.221516,-96.61362,16171.102,38.001312,-95.982086,55.0,22.0,17.0,10.0,6.0,fraud_Turner and Sons,entertainment,F,8149 Harris Divide,Rossville,KS,44307,"Engineer, electronics",1
96.65664,43.94261,-89.49258,2013.9637,43.794243,-89.243645,76.0,3.0,28.0,5.0,2.0,fraud_Miller-Hauck,personal_care,F,2851 Foster Shoals,Walnut Ridge,WI,34120,Freight forwarder,1
97.93026,38.400414,-91.475555,773.3078,37.662766,-91.36097,83.0,23.0,9.0,7.0,1.0,fraud_O'Connell-Ullrich,health_fitness,M,8611 Tricia Fork,Clune,MO,95528,Textile designer,1
97.184395,27.988178,-90.56619,100383.56,27.767157,-90.84502,62.0,2.0,25.0,8.0,4.0,"fraud_Osinski, Ledner and Leuschke",shopping_pos,F,62130 Miller Square Suite 785,Claremont,LA,81642,"Journalist, newspaper",1
80.66278,39.470406,-92.38077,213.82504,39.55027,-90.31817,47.0,17.0,8.0,11.0,6.0,"fraud_Greenholt, Jacobi and Gleason",grocery_net,M,23220 Eaton Harbors,Moscow,MO,49775,Chief Technology Officer,1
82.06349,43.13067,-87.458206,3150.8389,43.653255,-88.26324,56.0,1.0,3.0,11.0,0.0,fraud_Boyer-Reichert,entertainment,F,7618 Gonzales Mission,Methuen,MI,63131,Furniture designer,1
89.26992,45.736874,-111.692,1453.3666,46.38785,-110.905556,69.0,3.0,16.0,11.0,0.0,fraud_Heidenreich PLC,shopping_net,M,92213 Lee Well,Palmyra,ID,87540,Fine artist,1
96.85535,35.127674,-92.54209,447.71484,35.290924,-91.52263,72.0,22.0,18.0,2.0,6.0,fraud_Cassin-Harvey,personal_care,M,046 Michelle Fort Suite 314,Lahoma,AR,87417,Product designer,1
81.668274,38.01438,-106.987404,26603.156,37.745373,-107.24537,51.0,22.0,27.0,5.0,0.0,fraud_Boyer-Haley,kids_pets,M,97405 Vazquez Plains,East Rochester,CO,43767,"Psychologist, sport and exercise",1
88.17856,38.521736,-90.65706,36466.13,38.723076,-90.36363,64.0,8.0,19.0,5.0,6.0,fraud_Macejkovic-Lesch,food_dining,M,386 James Roads Apt. 233,Manley,IL,5486,Town planner,1
83.67003,42.894787,-99.62155,16005.7705,43.223892,-100.688614,50.0,3.0,19.0,2.0,3.0,"fraud_Olson, Becker and Koch",shopping_pos,M,5323 Walker Island,Nokomis,SD,34668,Corporate investment banker,1
83.28968,39.76558,-95.20236,163.13557,39.578533,-93.85145,61.0,1.0,14.0,10.0,0.0,fraud_Kovacek Ltd,shopping_pos,M,969 Huerta Path Apt. 270,Summerfield,AL,80824,"Psychologist, forensic",1
